temperature,rainfall,humidity
19.82,98.73,69.8
39.54,160.19,45.97
39.96,18.5,56.59
30.22,62.62,37.25
15.19,145.75,89.29
23.61,25.79,66.89
33.51,253.0,95.57
44.44,215.4,65.97
33.95,283.09,29.91
22.79,208.04,33.67
34.02,282.12,99.13
31.2,166.35,78.05
38.4,180.07,23.94
18.21,293.09,76.3
37.83,192.64,52.97
31.24,9.24,44.58
43.89,217.14,32.32
25.26,271.64,87.19
33.98,238.67,25.11
42.96,175.15,43.19
18.08,201.39,44.51
43.12,297.06,32.87
35.64,27.2,60.65
17.04,200.17,20.94
24.03,85.02,44.08
36.25,192.03,94.69
17.02,182.29,44.84
32.47,46.04,48.84
25.38,62.02,57.85
33.63,186.49,64.94
16.37,38.47,84.7
41.15,79.55,35.23
44.2,250.57,89.74
44.07,98.13,80.6
37.49,146.42,77.81
18.9,282.34,26.94
37.75,68.14,21.73
15.74,116.89,67.52
15.66,181.94,89.05
24.71,226.6,66.76
29.66,270.5,37.06
38.11,274.64,27.24
35.5,232.99,75.97
28.38,68.5,77.74
23.21,7.44,33.8
44.91,115.13,22.26
27.79,42.46,52.66
28.54,213.12,66.62
19.91,198.34,76.48
38.84,13.19,84.8
35.81,250.98,68.84
21.62,74.62,28.87
17.47,129.67,74.61
35.41,200.38,98.73
34.64,128.83,92.45
23.2,132.39,89.73
43.53,19.69,44.17
19.53,120.43,80.06
27.97,229.45,88.09
43.31,274.55,74.27
27.59,124.05,40.04
34.16,127.08,96.31
26.93,210.79,56.07
23.23,282.83,30.38
44.52,80.12,28.78
27.28,132.04,71.8
41.82,238.79,55.02
21.9,182.91,27.56
21.39,33.18,79.23
15.93,188.32,83.95
34.55,56.02,78.03
26.06,153.06,36.18
40.93,158.73,75.18
29.2,262.86,20.86
44.05,138.75,44.41
20.57,83.83,51.91
41.06,69.29,86.82
38.3,262.28,51.23
38.13,51.3,20.9
40.34,127.76,48.19
37.83,56.15,59.91
33.79,231.99,95.92
18.94,142.31,95.28
15.98,105.34,34.47
42.63,108.33,34.81
33.5,255.66,33.07
38.9,166.13,83.11
29.45,215.36,20.48
18.52,269.11,30.17
18.76,270.52,63.04
35.57,98.55,39.8
27.91,285.74,27.39
21.02,7.46,48.79
29.75,113.05,41.94
16.93,268.74,60.89
32.46,82.39,98.34
23.07,81.92,29.94
38.93,90.79,49.82
24.31,183.69,94.56
28.66,131.5,90.15
15.35,218.02,51.54
17.17,268.47,75.92
26.77,202.26,27.03
29.4,61.34,77.0
33.0,279.8,97.83
23.75,79.35,63.0
35.85,44.97,59.88
40.8,26.99,34.99
38.4,169.02,70.7
16.19,34.13,67.23
29.42,41.63,72.15
18.15,90.01,22.09
22.26,84.5,63.9
44.6,181.27,67.59
19.27,245.02,36.6
29.97,228.4,36.67
33.54,78.75,42.1
36.07,73.59,76.94
31.79,289.74,68.5
15.29,2.47,87.66
24.79,263.92,43.65
30.53,59.92,92.97
17.64,284.19,79.5
25.52,102.69,51.6
16.0,132.11,27.62
17.36,212.14,40.56
26.91,176.3,96.54
18.98,95.38,44.83
32.03,166.15,46.39
35.68,219.21,35.17
39.02,12.7,84.55
21.0,3.36,42.05
20.02,137.42,46.42
18.14,39.55,53.15
34.09,199.3,54.7
36.19,64.22,52.91
15.95,129.86,60.3
43.09,59.3,85.16
16.56,164.55,85.54
31.24,34.82,83.87
36.27,6.93,28.09
41.13,15.34,83.97
36.42,286.28,29.62
39.05,42.69,29.98
25.18,212.54,95.83
39.44,20.38,85.55
17.4,32.45,64.19
41.84,152.66,90.0
31.43,139.46,99.15
39.52,285.47,68.85
28.57,283.45,69.03
34.31,233.88,80.35
30.79,180.63,38.57
36.95,136.49,33.37
17.45,106.85,80.77
16.81,284.13,47.59
22.41,180.87,30.81
19.79,173.72,45.19
41.15,69.57,48.69
21.58,14.01,97.22
44.28,283.56,75.84
25.11,94.12,62.47
20.46,132.78,97.51
38.69,34.39,92.25
34.76,251.08,60.96
29.95,8.29,92.45
31.66,250.2,52.34
36.58,42.09,38.43
21.85,265.97,38.61
44.89,218.93,72.99
44.24,49.4,60.09
34.51,169.75,72.72
20.99,93.8,74.89
35.41,53.47,21.79
17.17,257.75,24.32
15.92,121.06,62.61
22.73,119.56,35.28
28.88,50.97,70.6
41.05,114.92,64.17
36.82,261.49,66.86
37.28,108.94,44.2
27.76,285.48,71.19
25.38,283.89,86.36
26.13,43.47,99.85
44.63,53.19,87.08
16.2,258.8,64.6
41.01,117.83,35.47
32.36,1.31,74.52
28.16,82.16,95.01
36.76,179.29,36.95
29.6,239.78,40.48
41.2,40.02,31.92
42.02,33.16,78.94
27.65,276.63,52.52
23.3,225.34,25.02
32.77,176.93,90.0
42.37,230.76,64.61
21.32,128.66,46.49
33.69,227.54,47.52
33.95,111.54,43.22
36.99,73.23,56.44
18.95,218.7,46.96
36.47,125.9,63.84
42.27,294.41,81.88
20.39,104.85,73.96
22.13,276.52,43.56
44.14,279.89,62.3
20.43,72.56,87.21
40.63,239.47,25.46
29.77,129.92,26.26
22.42,275.26,64.49
41.12,135.04,71.13
28.36,223.29,36.91
30.44,140.09,79.62
25.78,68.34,71.7
32.79,59.81,93.86
19.91,127.63,33.52
26.73,226.65,80.11
44.08,181.52,26.69
22.74,206.59,65.22
34.7,84.7,64.15
24.76,144.43,51.07
38.2,13.32,87.57
18.93,245.26,20.35
44.09,296.97,61.61
28.61,122.06,37.37
22.08,3.29,79.48
17.2,50.94,23.45
20.09,195.76,86.52
30.59,183.62,87.05
25.11,236.36,86.63
39.87,76.17,32.21
27.93,229.09,70.43
22.46,206.4,21.15
33.51,96.84,87.84
36.2,163.65,77.84
20.01,44.18,62.49
20.03,135.77,78.45
16.1,264.36,27.55
37.09,126.36,62.29
34.91,251.87,43.3
29.24,177.08,97.81
40.33,57.56,88.57
39.17,174.33,78.66
32.56,151.79,94.7
41.05,119.59,47.75
21.18,35.89,92.07
18.36,125.01,46.02
23.09,21.83,78.62
16.71,29.63,78.91
30.94,124.77,21.47
43.1,91.61,48.88
16.18,277.66,21.55
18.66,112.71,99.77
28.57,227.36,29.78
43.02,159.07,63.42
24.48,211.23,83.24
30.22,78.03,36.1
16.25,282.57,58.8
19.45,159.03,68.59
44.6,249.4,32.82
43.95,109.51,82.28
15.15,30.06,43.95
43.55,202.11,36.88
34.17,2.33,64.66
41.04,142.59,52.83
28.64,57.84,93.62
30.47,188.21,90.41
29.67,293.83,58.67
35.01,139.32,48.74
19.19,245.25,46.04
15.9,152.34,41.41
24.24,148.75,63.56
36.14,279.13,84.4
21.06,266.99,44.86
35.2,235.74,35.21
44.1,88.88,58.04
17.82,163.5,25.52
35.18,67.17,76.1
28.31,133.18,61.47
41.04,145.26,59.71
20.31,249.49,44.04
35.78,268.81,92.37
40.14,124.39,27.24
43.34,5.31,89.59
35.5,258.53,50.14
29.92,52.28,90.45
33.54,186.56,78.3
41.07,7.49,28.33
32.12,119.85,86.52
15.91,295.79,74.57
42.93,30.21,22.58
35.69,127.11,30.7
35.3,92.14,70.85
21.47,271.53,73.01
34.77,260.8,79.73
26.82,71.31,77.62
34.54,24.36,72.76
18.2,188.14,81.3
34.74,100.91,66.01
44.98,201.63,40.86
16.45,9.64,92.99
44.32,40.02,21.46
27.21,205.91,49.32
41.12,63.71,78.31
38.47,257.28,54.17
32.01,17.58,21.99
37.15,64.64,25.28
41.36,299.57,71.89
27.12,129.92,97.19
24.81,210.89,64.15
35.03,54.8,60.54
39.24,182.96,45.47
37.87,217.83,40.54
38.93,94.34,21.68
28.07,248.67,41.84
39.54,181.03,55.93
18.61,116.74,35.84
31.33,167.29,26.99
15.17,173.03,77.42
24.74,49.66,91.57
25.99,120.82,94.94
26.89,103.03,69.44
35.86,120.27,24.22
26.66,228.33,79.27
28.46,144.76,28.81
22.13,282.09,73.58
26.2,88.1,82.35
21.82,124.71,78.07
17.2,236.09,96.15
33.1,163.81,79.05
35.05,164.11,75.46
33.58,16.0,40.94
28.9,119.58,93.98
26.39,81.22,34.36
40.9,299.8,92.39
30.57,92.51,45.01
29.38,265.35,30.41
15.77,202.87,86.13
25.24,102.27,20.2
26.41,163.06,86.57
26.96,252.16,40.98
32.41,265.01,90.78
31.01,48.12,75.32
33.24,101.87,73.29
37.95,100.57,49.23
39.39,12.61,24.75
36.54,179.47,86.41
43.67,256.45,33.67
15.55,114.47,49.78
20.87,222.01,68.03
15.23,188.31,58.58
34.42,112.69,35.89
41.94,42.32,31.25
22.3,212.8,29.86
42.81,256.37,89.04
16.81,205.76,22.52
43.03,5.36,98.16
25.55,64.87,35.88
18.04,20.84,28.83
29.58,171.12,66.16
22.7,226.94,26.4
23.55,33.17,68.2
24.22,251.5,88.05
39.09,166.65,23.83
31.17,206.99,83.99
24.34,291.42,51.56
33.31,25.1,32.76
36.48,270.37,34.09
23.18,37.83,93.5
27.41,117.89,28.85
18.66,255.43,89.34
20.43,271.88,63.54
35.43,151.91,23.12
20.44,178.23,57.16
30.75,212.44,85.4
36.27,249.83,78.1
18.21,36.45,59.1
32.02,243.02,88.8
22.7,144.38,29.63
43.89,135.19,92.8
29.51,127.17,87.72
39.18,152.76,76.66
31.51,283.52,85.43
16.3,164.46,63.51
33.99,285.95,74.01
43.54,54.09,64.85
33.05,217.24,48.43
39.58,243.67,65.51
41.53,203.74,40.6
21.84,182.08,55.22
21.36,169.44,42.46
33.33,258.28,29.83
27.33,246.49,45.75
40.2,36.69,88.16
42.0,254.58,50.49
25.6,124.22,79.84
22.11,76.11,34.02
38.42,260.93,53.95
23.24,129.61,29.19
39.68,242.51,31.09
27.71,79.02,69.39
35.03,1.18,68.6
17.87,148.64,37.07
33.72,30.07,57.95
28.55,226.31,89.06
32.6,82.82,33.94
20.04,133.09,21.54
37.11,26.11,72.16
40.88,86.0,24.28
21.5,234.45,98.4
17.87,45.48,68.77
15.71,194.15,57.63
34.26,275.23,54.4
33.21,203.95,65.85
31.4,243.31,27.25
21.96,32.69,94.4
26.73,75.22,70.05
32.83,268.36,34.72
29.9,214.53,65.01
44.63,191.87,30.66
19.09,199.13,21.4
35.85,124.26,70.44
27.13,13.37,71.88
27.85,235.33,66.7
36.53,203.61,34.68
35.77,141.84,68.27
44.74,269.93,24.52
18.85,100.85,68.74
18.12,88.3,64.32
36.73,261.84,72.42
32.35,239.1,91.64
23.22,154.49,88.03
17.38,39.22,98.45
17.57,64.52,98.1
41.83,196.87,81.79
20.76,115.51,96.51
24.7,250.94,89.38
21.8,284.99,78.21
25.65,241.69,26.03
17.08,113.26,23.92
30.57,236.61,87.01
17.03,105.43,59.17
39.01,50.13,85.17
22.01,10.02,45.03
31.2,115.72,51.81
41.4,271.07,76.01
34.53,71.7,93.23
30.99,61.95,27.02
24.73,290.95,88.92
24.99,7.5,83.44
35.08,235.73,45.24
44.82,96.41,48.42
34.86,11.25,23.72
31.73,275.34,21.26
36.92,41.89,58.16
28.96,165.53,27.64
16.8,82.22,35.52
31.87,19.56,87.74
43.73,14.98,65.68
20.26,34.67,70.69
35.7,21.41,35.0
21.03,228.17,86.29
31.07,145.67,89.44
17.9,102.87,61.87
28.51,125.51,93.0
37.68,278.68,87.59
25.43,273.23,78.51
34.95,214.7,78.73
38.86,265.4,28.43
42.82,95.89,41.67
22.04,114.33,25.35
26.98,184.11,20.69
19.57,187.09,32.66
44.77,144.51,90.44
42.81,120.2,39.19
31.2,295.85,97.61
40.26,246.34,67.78
30.63,130.49,38.98
33.71,218.19,59.77
17.67,80.87,37.53
37.66,30.05,98.72
18.83,105.73,87.78
39.78,120.89,22.1
38.46,4.96,95.82
36.26,244.44,77.69
16.08,107.76,26.59
24.09,174.13,73.65
22.89,22.19,71.75
25.8,52.5,37.5
17.63,266.91,80.68
43.11,182.61,26.97
31.61,285.09,59.16
24.17,299.63,20.79
26.91,111.56,97.5
28.42,89.64,80.13
33.02,257.51,32.71
30.47,299.58,47.33
42.58,188.89,32.84
29.91,238.54,81.33
44.76,234.52,24.71
40.54,106.6,87.23
21.26,172.28,95.38
42.92,249.92,74.13
18.49,206.43,37.04
39.52,6.35,48.81
26.42,101.01,58.18
41.34,43.34,68.37
41.04,69.89,73.49
39.18,271.65,64.34
38.7,11.07,48.11
24.14,65.94,91.27
17.43,92.87,26.51
27.09,185.07,57.3
20.21,160.23,82.05
35.85,65.48,24.87
25.38,49.27,76.43
44.27,71.04,85.58
34.23,150.76,72.87
39.67,81.35,21.03
18.98,284.28,34.41
40.86,139.16,47.37
42.68,17.64,38.7
29.61,218.78,97.01
33.19,98.65,72.13
37.94,196.05,43.76
20.25,83.88,94.38
30.08,171.22,79.25
26.96,231.65,42.77
19.39,278.4,50.31
26.03,78.34,35.95
17.05,100.46,97.69
15.77,139.28,61.38
19.05,278.15,91.68
43.89,270.42,47.72
31.49,26.96,88.87
43.97,39.58,24.31
27.97,148.65,98.57
24.35,31.99,92.96
30.18,103.67,49.06
28.19,44.52,81.98
18.17,190.81,80.18
34.22,284.85,92.1
21.48,299.02,44.58
33.59,112.57,57.24
34.51,179.7,89.2
19.56,256.88,82.29
16.84,35.24,51.48
38.42,206.87,87.66
28.79,122.65,23.76
16.74,61.84,82.56
44.85,120.83,36.54
16.73,22.79,42.89
35.85,208.62,59.46
44.51,75.82,55.98
22.18,93.42,61.65
19.27,36.32,63.58
18.64,259.4,46.52
24.1,148.03,34.02
18.03,171.64,81.48
35.76,170.83,52.0
16.87,123.15,60.47
30.28,57.76,71.58
44.9,223.54,92.77
39.42,38.12,76.6
33.46,31.16,23.64
24.19,213.04,87.08
33.72,62.65,99.15
30.81,92.03,57.8
27.78,142.57,97.57
18.92,134.81,63.79
41.6,212.57,56.77
28.49,187.03,46.51
20.84,193.32,72.6
26.03,214.22,38.39
27.42,87.78,28.39
39.83,96.7,22.18
37.01,131.4,43.39
38.08,92.24,51.66
15.33,295.48,64.17
27.48,244.22,43.42
29.44,49.4,98.72
15.58,1.68,43.34
22.79,12.83,55.28
37.81,73.22,28.26
19.11,34.29,40.85
31.06,160.0,23.87
21.46,257.4,64.76
15.36,221.03,80.09
22.24,64.68,35.66
44.28,119.79,49.43
39.05,152.37,21.33
43.79,243.06,87.16
29.64,251.74,82.4
18.29,272.92,25.06
31.44,152.77,49.19
28.63,208.28,96.42
40.33,33.54,51.36
17.94,169.59,62.1
29.65,74.61,48.42
19.5,129.52,67.69
24.74,190.22,98.25
37.12,77.1,99.8
29.28,15.66,81.98
26.28,3.07,52.34
26.83,6.65,59.55
28.78,2.5,48.54
38.55,33.11,98.85
41.76,71.85,76.62
43.66,66.37,55.91
38.61,296.04,20.97
24.46,91.8,61.64
35.64,38.23,98.71
28.13,163.67,61.84
22.64,257.39,34.59
40.23,203.42,21.77
16.15,88.82,48.38
42.05,168.48,93.46
28.84,214.46,99.72
34.12,218.43,95.63
34.78,199.96,78.35
41.85,261.24,64.65
34.1,261.03,67.25
33.42,173.68,63.12
17.0,128.96,76.56
30.55,192.47,53.51
19.51,245.46,73.54
37.12,1.7,29.73
30.37,297.6,41.26
35.41,54.87,86.88
16.25,141.07,92.3
17.54,261.61,63.12
36.49,67.51,22.53
17.16,143.04,94.16
17.14,39.77,76.17
15.36,118.52,53.12
43.7,53.14,67.87
37.13,109.09,54.38
25.6,112.04,57.23
23.9,297.95,90.94
25.49,298.44,32.89
38.24,34.44,28.29
34.84,217.79,20.22
20.56,15.52,45.12
20.22,9.06,31.79
17.95,31.6,37.6
34.81,289.65,20.9
37.93,282.26,38.18
22.95,58.18,46.62
15.63,48.5,22.53
17.47,72.16,68.63
44.04,154.66,65.5
23.86,170.91,27.76
38.08,66.48,67.6
33.74,226.99,99.89
26.46,92.87,95.56
21.17,276.64,20.21
18.64,197.02,83.63
33.45,130.91,48.29
38.24,236.97,25.09
34.32,245.37,43.68
30.91,87.14,45.74
16.26,101.91,61.86
44.05,280.79,72.89
38.96,49.42,79.92
23.78,12.65,39.67
44.4,136.22,45.74
33.06,240.36,44.67
32.47,231.5,49.02
37.44,275.86,99.97
39.35,159.96,82.24
34.69,30.02,98.0
18.84,176.61,75.45
25.15,233.52,52.5
42.84,28.0,51.18
21.74,51.8,59.09
26.17,3.69,53.35
27.96,178.1,86.27
28.18,266.02,57.2
33.39,201.2,43.65
43.29,294.61,81.99
22.22,18.91,88.35
18.65,270.9,53.63
20.92,244.22,73.42
41.61,94.27,24.7
34.37,292.06,62.36
23.58,86.38,23.6
39.48,266.79,22.34
40.84,264.22,69.03
40.4,227.3,44.27
42.57,169.04,79.4
22.57,36.0,91.69
37.65,159.59,31.15
28.82,107.04,77.96
40.26,237.67,61.16
36.85,227.44,28.97
38.29,273.18,72.13
34.68,4.45,68.76
20.32,242.73,61.25
31.35,281.54,94.12
44.54,236.79,61.69
43.12,39.06,99.24
16.3,24.38,60.74
19.94,6.25,29.27
18.95,188.62,57.64
36.78,188.9,34.59
39.53,296.07,67.77
21.41,119.41,75.45
30.18,99.57,57.47
40.22,187.33,27.82
36.98,247.68,57.49
31.27,281.03,26.52
32.71,240.94,74.57
30.25,128.0,83.23
23.93,190.47,96.99
31.95,256.89,31.9
35.67,147.18,62.59
41.2,65.01,65.4
34.09,50.92,93.8
37.83,0.05,70.18
19.8,215.47,31.64
28.85,33.33,54.91
15.28,73.15,72.38
22.4,89.36,76.02
36.79,168.11,89.05
44.75,119.39,34.44
17.98,202.4,96.12
27.04,16.69,24.73
39.0,37.18,98.7
21.12,149.76,88.62
31.65,101.09,72.82
36.99,88.74,78.8
33.48,20.11,25.82
20.64,268.72,23.32
25.66,207.55,28.14
38.51,36.49,26.99
31.63,19.51,63.79
15.16,292.46,37.24
37.83,204.35,88.82
16.06,125.24,55.66
37.37,210.52,75.64
21.07,226.9,72.23
43.74,233.99,45.59
26.04,143.36,39.45
24.81,128.96,47.4
19.47,3.31,83.73
24.17,277.97,66.9
41.3,180.99,40.28
44.89,60.95,85.43
26.05,275.88,24.38
28.46,274.48,75.93
36.66,296.76,55.13
41.59,262.22,78.5
32.79,299.34,94.2
26.75,73.41,80.0
27.38,252.67,55.36
35.87,246.91,32.08
15.1,69.28,84.51
33.59,29.53,56.86
25.66,293.83,26.02
38.83,88.81,77.52
17.79,261.27,43.35
32.65,1.24,23.91
29.43,6.31,92.22
34.27,139.76,58.65
16.95,71.61,42.48
32.4,206.95,77.31
31.84,169.67,90.87
31.82,23.25,20.02
33.1,48.79,75.03
35.29,116.41,81.36
39.15,55.68,36.79
23.09,237.67,59.17
39.75,124.82,27.14
29.95,28.03,79.74
17.31,145.3,87.8
16.76,27.25,28.65
25.03,38.68,85.32
38.55,71.88,81.73
36.23,257.86,47.75
38.66,277.38,75.22
30.52,247.88,20.0
28.21,100.22,94.54
19.42,81.73,64.03
24.85,164.75,69.63
28.02,216.56,73.17
17.66,298.01,64.91
21.62,39.47,88.54
32.95,14.79,68.78
37.07,208.31,92.62
44.95,249.67,66.59
42.99,253.9,33.69
34.28,203.54,93.09
27.64,286.2,74.53
34.09,153.3,75.94
38.57,274.14,98.84
18.55,290.34,26.02
27.3,254.15,54.29
40.19,92.93,39.13
26.51,58.86,70.43
32.16,164.44,84.54
32.63,135.9,97.3
20.53,263.33,56.37
25.87,30.01,82.9
25.04,77.32,93.36
15.79,225.54,74.67
15.73,28.5,39.42
39.95,96.23,68.63
23.19,116.15,97.6
30.54,186.78,99.0
23.96,47.44,71.39
43.22,258.18,90.96
22.78,134.26,36.03
27.89,275.11,39.69
41.18,140.36,96.23
40.26,82.51,30.82
20.58,42.55,35.29
39.08,1.12,53.64
28.75,159.65,67.17
29.49,32.15,68.31
19.0,117.52,43.36
17.42,176.78,93.65
36.84,82.71,93.21
29.89,52.57,51.37
28.11,232.42,54.74
36.89,284.04,76.2
37.97,30.13,73.04
19.77,46.68,50.58
33.31,288.0,53.14
19.06,11.34,47.84
37.54,293.29,38.83
34.71,1.39,56.65
43.7,262.1,74.91
17.07,92.2,79.36
16.71,281.58,82.31
23.47,95.08,49.98
22.85,196.29,81.17
22.41,24.01,20.52
42.19,72.7,58.16
22.49,232.1,83.51
23.16,158.61,70.4
37.78,278.39,57.93
28.49,128.63,71.57
38.3,260.94,92.56
16.96,134.69,65.31
29.63,293.77,83.98
16.01,287.95,98.46
16.88,98.74,76.45
42.19,265.78,65.87
19.18,254.28,23.0
30.97,63.2,49.96
27.33,187.29,65.24
25.42,21.8,83.78
42.0,251.01,55.05
15.65,52.36,96.8
34.91,21.24,41.74
43.9,120.07,79.57
31.81,173.08,53.52
43.1,256.48,58.88
16.57,292.27,84.2
27.56,131.85,43.7
22.8,18.13,27.74
36.92,224.73,61.62
44.44,169.55,62.3
22.7,134.37,83.77
34.63,92.78,97.47
20.94,150.72,24.42
31.96,101.6,67.34
28.92,227.1,74.5
44.16,163.17,98.86
33.26,263.05,95.41
25.49,163.06,77.0
18.42,71.48,61.74
19.54,255.33,32.92
21.76,167.17,50.73
22.53,62.05,66.81
40.52,187.05,78.02
31.84,107.32,70.83
30.7,253.32,77.13
18.44,135.99,54.33
40.8,217.93,78.21
36.68,28.66,31.5
17.03,118.81,33.01
36.24,294.97,33.03
31.31,242.54,91.27
17.45,47.98,26.08
28.75,83.33,84.12
29.54,98.94,38.69
19.97,195.11,57.47
43.37,227.1,93.28
40.5,224.86,66.87
35.07,152.96,36.81
28.87,243.25,42.73
27.35,131.12,93.64
34.53,37.16,54.17
31.36,169.33,66.96
16.87,285.69,56.79
30.38,237.9,50.28
39.19,173.61,37.86
28.78,194.04,74.9
16.56,279.17,77.46
38.59,128.5,41.99
21.04,99.42,83.12
22.76,293.17,88.36
19.94,259.03,93.65
24.91,96.91,32.9
37.7,139.13,44.31
30.58,124.52,88.83
21.15,44.73,35.88
41.33,287.35,20.28
41.39,121.29,89.67
41.12,262.6,46.12
22.16,56.81,53.16
28.54,164.36,55.71
44.55,7.19,87.86
38.16,229.27,47.03
15.82,174.27,91.38
16.96,187.68,69.36
28.92,15.52,62.18
42.28,63.31,46.05
31.16,22.3,39.5
29.93,86.67,69.92
18.16,188.23,55.75
34.7,169.86,92.84
39.66,183.64,59.33
26.41,164.78,60.94
38.27,81.91,53.34
43.93,73.35,83.14
21.11,41.12,53.99
30.7,254.72,41.55
23.61,184.94,88.96
38.79,55.95,67.75
32.33,53.16,67.32
34.04,261.91,68.87
38.94,222.82,77.51
26.88,197.82,45.05
42.45,122.06,22.71
30.99,78.59,84.85
19.74,293.84,30.31
35.88,239.17,77.75
38.8,90.53,26.59
24.5,254.27,50.02
40.72,227.68,25.04
42.18,89.12,61.78
23.31,127.97,72.25
44.51,55.79,33.71
19.22,33.32,49.73
21.06,216.83,94.42
20.53,80.25,55.39
41.82,246.02,84.2
34.63,298.68,94.17
19.56,22.99,97.95
28.21,141.91,91.87
33.46,240.62,45.39
17.5,236.69,97.01
41.47,228.0,84.99
39.11,104.7,86.97
30.16,136.16,21.21
44.01,178.49,96.34
27.53,292.18,82.25
44.52,98.26,81.44
35.04,276.94,26.52
34.04,80.81,38.61
19.98,296.72,96.98
41.46,201.08,60.05
27.82,139.05,51.83
19.87,184.02,87.2
15.38,81.76,26.99
31.79,82.25,53.36
30.82,34.07,50.06
36.58,34.22,47.99
41.71,104.3,44.62
17.38,228.86,36.81
36.94,182.39,33.83
20.62,30.78,71.23
40.75,255.67,93.55
39.57,180.41,60.71
31.22,288.26,43.84
36.31,201.06,32.73
24.43,52.55,86.41
29.14,142.14,97.72
39.65,194.55,47.93
28.78,8.48,43.28
25.73,4.47,68.12
29.83,38.82,82.03
39.85,75.5,56.43
25.06,128.86,70.41
20.21,146.23,77.32
36.36,41.41,96.85
39.78,202.02,33.2
18.02,178.84,99.79
22.2,88.34,51.37
19.26,4.1,77.86
25.44,23.29,65.79
28.51,117.51,58.93
37.46,46.19,75.85
34.53,113.05,51.66
33.63,188.45,30.09
25.57,164.17,59.11
40.24,69.35,61.75
29.14,103.15,36.15
44.37,184.21,94.85
34.02,258.26,38.2
18.79,225.96,52.74
35.29,166.02,32.39
24.75,108.69,62.86
35.59,109.52,44.61
17.09,263.83,59.14
20.25,11.77,37.97
40.67,296.39,24.3
21.82,199.31,82.34
40.11,204.34,71.29
23.38,11.4,47.26
34.29,181.66,23.8
35.82,145.43,89.25
30.38,31.73,33.58
24.16,83.38,94.46
21.38,267.09,58.29
16.0,165.0,47.23
24.12,124.02,79.34
34.59,21.8,90.15
43.15,214.24,49.66
41.14,210.86,52.59
37.98,184.21,54.65
38.65,153.08,93.79
34.95,130.14,75.41
22.81,177.98,39.81
42.22,70.02,34.8
35.12,282.38,38.43
31.81,176.64,41.09
18.33,93.36,38.41
28.41,134.9,72.68
28.81,241.71,29.27
40.94,48.48,50.99
31.4,87.85,70.0
26.41,203.85,43.27
44.3,94.65,25.22
18.32,237.75,26.55
27.68,39.14,30.08
16.26,228.81,86.87
37.2,20.51,72.63
42.54,3.78,25.16
23.4,269.47,51.29
40.75,174.4,42.29
23.77,105.55,66.24
42.32,69.78,61.82
37.62,185.07,58.49
39.15,152.7,45.16
15.54,297.48,31.02
43.88,294.96,79.39
36.8,190.51,90.39
24.14,132.86,95.53
39.88,147.34,24.69
23.45,204.74,79.19
41.18,30.47,78.12
18.38,98.51,95.77
36.11,22.58,40.23
31.22,22.01,79.37
17.9,58.75,24.37
22.26,145.58,70.5
15.37,235.43,48.07
29.06,145.65,81.51
24.04,100.64,89.06
32.95,24.71,49.19
23.92,165.09,62.05
24.0,81.38,29.39
37.3,184.48,53.35
16.44,293.16,48.86
42.09,33.39,34.65
40.57,63.64,91.56
35.03,141.93,31.85
32.8,290.58,70.86
41.77,231.54,91.21
20.56,269.47,92.96
17.37,100.11,83.46
22.19,297.61,34.09
38.84,30.85,85.39
16.04,15.89,42.13
32.48,256.68,93.79
44.86,278.18,76.73
40.67,27.18,82.82
30.64,34.03,26.8
16.91,9.95,66.62
39.94,31.35,85.69
32.97,62.83,88.93
18.45,291.02,22.29
17.82,200.36,95.13
42.29,233.57,23.47
35.08,232.84,69.16
39.88,160.52,75.47
41.37,239.25,28.59
32.15,178.74,23.84
30.52,94.36,82.79
27.91,168.33,50.77
24.51,160.05,28.57
28.04,247.04,81.01
38.22,294.52,87.93
33.06,123.31,66.99
41.78,229.02,32.9
28.3,29.93,21.22
33.21,233.05,76.06
33.94,111.43,64.01
32.75,11.82,72.06
36.08,108.97,85.05
22.12,183.19,54.74
30.37,35.78,29.96
18.13,277.21,95.2
26.54,23.3,63.62
29.63,279.0,69.22
34.57,212.14,94.67
43.52,98.91,94.53
33.02,117.23,65.77
37.31,222.24,43.81
30.19,180.44,99.77
34.02,201.49,74.47
17.13,116.75,52.67
22.63,146.34,64.79
25.86,296.96,53.27
29.17,64.18,91.06
16.37,125.36,58.6
19.2,87.55,85.88
23.3,229.53,87.21
44.15,229.2,85.95
24.94,87.73,77.78
29.46,24.42,88.39
20.88,3.43,50.98
33.32,128.24,29.17
23.42,123.1,87.4
21.21,296.52,59.85
30.5,140.94,30.19
15.17,76.93,29.23
15.23,267.37,32.74
21.57,147.32,80.08
16.1,179.75,76.87
18.24,28.7,36.31
25.17,114.87,87.75
39.08,283.27,42.5
32.16,176.85,83.44
30.38,103.35,59.1
23.8,187.7,78.52
42.95,273.12,50.51
26.91,82.2,47.77
17.61,151.54,87.31
33.51,287.61,22.82
18.42,51.72,97.98
25.36,215.9,71.85
30.22,184.34,54.6
41.23,203.9,70.24
29.81,105.37,29.82
36.07,94.16,61.12
44.78,205.26,98.81
18.94,64.66,38.82
23.24,125.9,77.78
26.84,56.45,54.8
27.65,2.49,72.2
27.33,291.02,36.39
42.23,129.51,57.64
36.42,290.8,98.41
33.24,42.1,35.62
24.28,176.21,70.92
39.71,60.29,66.05
43.65,237.02,65.2
39.64,235.11,69.21
15.05,33.78,60.18
34.09,273.62,21.35
